dep;semaine_glissante;pop;P;T
972;2021-01-18-2021-01-24;358749;75;3501
972;2021-01-19-2021-01-25;358749;69;3583
972;2021-01-20-2021-01-26;358749;72;3750
972;2021-01-21-2021-01-27;358749;67;3924
972;2021-01-22-2021-01-28;358749;76;4117
972;2021-01-23-2021-01-29;358749;79;4250
972;2021-01-24-2021-01-30;358749;79;4266
972;2021-01-25-2021-01-31;358749;79;4264
972;2021-01-26-2021-02-01;358749;79;4400
972;2021-01-27-2021-02-02;358749;78;4445
972;2021-01-28-2021-02-03;358749;78;4627
972;2021-01-29-2021-02-04;358749;77;4602
972;2021-01-30-2021-02-05;358749;71;4630
972;2021-01-31-2021-02-06;358749;69;4530
972;2021-02-01-2021-02-07;358749;70;4512
972;2021-02-02-2021-02-08;358749;71;4505
972;2021-02-03-2021-02-09;358749;72;4442
972;2021-02-04-2021-02-10;358749;70;4208
972;2021-02-05-2021-02-11;358749;69;4034
972;2021-02-06-2021-02-12;358749;71;3832
972;2021-02-07-2021-02-13;358749;73;3706
972;2021-02-08-2021-02-14;358749;72;3713
972;2021-02-09-2021-02-15;358749;77;3240
972;2021-02-10-2021-02-16;358749;65;2665
972;2021-02-11-2021-02-17;358749;57;2213
972;2021-02-12-2021-02-18;358749;56;2315
972;2021-02-13-2021-02-19;358749;58;2461
972;2021-02-14-2021-02-20;358749;61;2570
972;2021-02-15-2021-02-21;358749;62;2575
972;2021-02-16-2021-02-22;358749;70;2879
972;2021-02-17-2021-02-23;358749;86;3316
972;2021-02-18-2021-02-24;358749;99;3709
972;2021-02-19-2021-02-25;358749;111;3690
972;2021-02-20-2021-02-26;358749;123;3840
972;2021-02-21-2021-02-27;358749;124;3889
972;2021-02-22-2021-02-28;358749;124;3870
972;2021-02-23-2021-03-01;358749;126;3939
972;2021-02-24-2021-03-02;358749;123;3995
972;2021-02-25-2021-03-03;358749;134;4041
972;2021-02-26-2021-03-04;358749;126;3994
972;2021-02-27-2021-03-05;358749;119;3763
972;2021-02-28-2021-03-06;358749;121;3845
972;2021-03-01-2021-03-07;358749;128;3944
972;2021-03-02-2021-03-08;358749;130;3983
972;2021-03-03-2021-03-09;358749;146;4035
972;2021-03-04-2021-03-10;358749;150;4171
972;2021-03-05-2021-03-11;358749;178;4268
972;2021-03-06-2021-03-12;358749;219;4647
972;2021-03-07-2021-03-13;358749;249;4749
972;2021-03-08-2021-03-14;358749;248;4670
972;2021-03-09-2021-03-15;358749;309;4960
972;2021-03-10-2021-03-16;358749;346;5234
972;2021-03-11-2021-03-17;358749;388;5427
972;2021-03-12-2021-03-18;358749;407;5669
972;2021-03-13-2021-03-19;358749;430;5828
972;2021-03-14-2021-03-20;358749;423;5765
972;2021-03-15-2021-03-21;358749;417;5751
972;2021-03-16-2021-03-22;358749;431;5840
972;2021-03-17-2021-03-23;358749;472;6205
972;2021-03-18-2021-03-24;358749;501;6518
972;2021-03-19-2021-03-25;358749;563;7039
972;2021-03-20-2021-03-26;358749;588;7424
972;2021-03-21-2021-03-27;358749;609;7641
972;2021-03-22-2021-03-28;358749;616;7668
972;2021-03-23-2021-03-29;358749;674;7985
972;2021-03-24-2021-03-30;358749;702;8068
972;2021-03-25-2021-03-31;358749;762;8269
972;2021-03-26-2021-04-01;358749;787;8309
972;2021-03-27-2021-04-02;358749;709;7037
972;2021-03-28-2021-04-03;358749;730;7343
972;2021-03-29-2021-04-04;358749;733;7357
972;2021-03-30-2021-04-05;358749;595;5769
972;2021-03-31-2021-04-06;358749;648;5996
972;2021-04-01-2021-04-07;358749;671;6103
972;2021-04-02-2021-04-08;358749;731;6217
972;2021-04-03-2021-04-09;358749;891;7862
972;2021-04-04-2021-04-10;358749;875;7653
972;2021-04-05-2021-04-11;358749;873;7655
972;2021-04-06-2021-04-12;358749;988;9238
972;2021-04-07-2021-04-13;358749;932;9102
972;2021-04-08-2021-04-14;358749;897;8968
972;2021-04-09-2021-04-15;358749;816;8868
972;2021-04-10-2021-04-16;358749;753;8629
972;2021-04-11-2021-04-17;358749;735;8512
972;2021-04-12-2021-04-18;358749;736;8638
972;2021-04-13-2021-04-19;358749;769;8359
972;2021-04-14-2021-04-20;358749;764;8145
972;2021-04-15-2021-04-21;358749;708;8101
972;2021-04-16-2021-04-22;358749;684;8080
972;2021-04-17-2021-04-23;358749;665;7900
972;2021-04-18-2021-04-24;358749;651;7837
972;2021-04-19-2021-04-25;358749;648;7767
972;2021-04-20-2021-04-26;358749;580;7735
972;2021-04-21-2021-04-27;358749;526;7808
972;2021-04-22-2021-04-28;358749;497;7512
972;2021-04-23-2021-04-29;358749;433;7295
972;2021-04-24-2021-04-30;358749;373;7123
972;2021-04-25-2021-05-01;358749;358;6795
972;2021-04-26-2021-05-02;358749;359;6783
972;2021-04-27-2021-05-03;358749;308;6645
972;2021-04-28-2021-05-04;358749;260;6314
972;2021-04-29-2021-05-05;358749;225;6063
972;2021-04-30-2021-05-06;358749;214;5846
972;2021-05-01-2021-05-07;358749;197;5555
972;2021-05-02-2021-05-08;358749;189;5549
972;2021-05-03-2021-05-09;358749;180;5481
972;2021-05-04-2021-05-10;358749;169;4957
972;2021-05-05-2021-05-11;358749;161;4820
972;2021-05-06-2021-05-12;358749;163;4760
973;2020-05-13-2020-05-19;290691;4;30
973;2020-05-14-2020-05-20;290691;4;39
973;2020-05-15-2020-05-21;290691;19;211
973;2020-05-16-2020-05-22;290691;42;369
973;2020-05-17-2020-05-23;290691;69;570
973;2020-05-18-2020-05-24;290691;102;792
973;2020-05-19-2020-05-25;290691;120;946
973;2020-05-20-2020-05-26;290691;147;1170
973;2020-05-21-2020-05-27;290691;167;1391
973;2020-05-22-2020-05-28;290691;158;1387
973;2020-05-23-2020-05-29;290691;152;1319
973;2020-05-24-2020-05-30;290691;158;1339
973;2020-05-25-2020-05-31;290691;145;1250
973;2020-05-26-2020-06-01;290691;142;1179
973;2020-05-27-2020-06-02;290691;151;1147
973;2020-05-28-2020-06-03;290691;159;1121
973;2020-05-29-2020-06-04;290691;190;1240
973;2020-05-30-2020-06-05;290691;209;1385
973;2020-05-31-2020-06-06;290691;218;1364
973;2020-06-01-2020-06-07;290691;237;1400
973;2020-06-02-2020-06-08;290691;279;1570
973;2020-06-03-2020-06-09;290691;307;1644
973;2020-06-04-2020-06-10;290691;332;1766
973;2020-06-05-2020-06-11;290691;412;1976
973;2020-06-06-2020-06-12;290691;508;2195
973;2020-06-07-2020-06-13;290691;538;2367
973;2020-06-08-2020-06-14;290691;563;2496
973;2020-06-09-2020-06-15;290691;588;2578
973;2020-06-10-2020-06-16;290691;684;2934
973;2020-06-11-2020-06-17;290691;919;3530
973;2020-06-12-2020-06-18;290691;986;3792
973;2020-06-13-2020-06-19;290691;1081;4260
973;2020-06-14-2020-06-20;290691;1178;4454
973;2020-06-15-2020-06-21;290691;1164;4317
973;2020-06-16-2020-06-22;290691;1255;4656
973;2020-06-17-2020-06-23;290691;1336;4926
973;2020-06-18-2020-06-24;290691;1313;4978
973;2020-06-19-2020-06-25;290691;1302;5011
973;2020-06-20-2020-06-26;290691;1218;4861
973;2020-06-21-2020-06-27;290691;1207;4933
973;2020-06-22-2020-06-28;290691;1284;5229
973;2020-06-23-2020-06-29;290691;1316;5352
973;2020-06-24-2020-06-30;290691;1324;5394
973;2020-06-25-2020-07-01;290691;1264;5199
973;2020-06-26-2020-07-02;290691;1275;5052
973;2020-06-27-2020-07-03;290691;1375;5297
973;2020-06-28-2020-07-04;290691;1373;5416
973;2020-06-29-2020-07-05;290691;1297;5109
973;2020-06-30-2020-07-06;290691;1286;5106
973;2020-07-01-2020-07-07;290691;1208;5024
973;2020-07-02-2020-07-08;290691;1176;5030
973;2020-07-03-2020-07-09;290691;1110;5163
973;2020-07-04-2020-07-10;290691;1085;5254
973;2020-07-05-2020-07-11;290691;995;4855
973;2020-07-06-2020-07-12;290691;977;4937
973;2020-07-07-2020-07-13;290691;915;4943
973;2020-07-08-2020-07-14;290691;815;4349
973;2020-07-09-2020-07-15;290691;722;4191
973;2020-07-10-2020-07-16;290691;759;4414
973;2020-07-11-2020-07-17;290691;635;3991
973;2020-07-12-2020-07-18;290691;618;4044
973;2020-07-13-2020-07-19;290691;667;4140
973;2020-07-14-2020-07-20;290691;634;3998
973;2020-07-15-2020-07-21;290691;670;4448
973;2020-07-16-2020-07-22;290691;708;4624
973;2020-07-17-2020-07-23;290691;652;4322
973;2020-07-18-2020-07-24;290691;665;4405
973;2020-07-19-2020-07-25;290691;681;4482
973;2020-07-20-2020-07-26;290691;674;4430
973;2020-07-21-2020-07-27;290691;647;4342
973;2020-07-22-2020-07-28;290691;618;4390
973;2020-07-23-2020-07-29;290691;596;4375
973;2020-07-24-2020-07-30;290691;561;4409
973;2020-07-25-2020-07-31;290691;534;4494
973;2020-07-26-2020-08-01;290691;517;4433
973;2020-07-27-2020-08-02;290691;458;4262
973;2020-07-28-2020-08-03;290691;440;4317
973;2020-07-29-2020-08-04;290691;453;4141
973;2020-07-30-2020-08-05;290691;405;3857
973;2020-07-31-2020-08-06;290691;396;3744
973;2020-08-01-2020-08-07;290691;377;3472
973;2020-08-02-2020-08-08;290691;357;3398
973;2020-08-03-2020-08-09;290691;357;3439
973;2020-08-04-2020-08-10;290691;361;3448
973;2020-08-05-2020-08-11;290691;322;3518
973;2020-08-06-2020-08-12;290691;318;3694
973;2020-08-07-2020-08-13;290691;338;3793
973;2020-08-08-2020-08-14;290691;314;4070
973;2020-08-09-2020-08-15;290691;311;4034
973;2020-08-10-2020-08-16;290691;304;4025
973;2020-08-11-2020-08-17;290691;281;4301
973;2020-08-12-2020-08-18;290691;285;4240
973;2020-08-13-2020-08-19;290691;268;4254
973;2020-08-14-2020-08-20;290691;250;4210
973;2020-08-15-2020-08-21;290691;259;4144
973;2020-08-16-2020-08-22;290691;260;4262
973;2020-08-17-2020-08-23;290691;257;4235
973;2020-08-18-2020-08-24;290691;252;4185
973;2020-08-19-2020-08-25;290691;227;4178
973;2020-08-20-2020-08-26;290691;247;4234
973;2020-08-21-2020-08-27;290691;245;4447
973;2020-08-22-2020-08-28;290691;241;4413
973;2020-08-23-2020-08-29;290691;239;4401
973;2020-08-24-2020-08-30;290691;241;4395
973;2020-08-25-2020-08-31;290691;272;4407
973;2020-08-26-2020-09-01;290691;284;4381
973;2020-08-27-2020-09-02;290691;264;4238
973;2020-08-28-2020-09-03;290691;244;4003
973;2020-08-29-2020-09-04;290691;245;4306
973;2020-08-30-2020-09-05;290691;233;4207
973;2020-08-31-2020-09-06;290691;245;4221
973;2020-09-01-2020-09-07;290691;218;4134
973;2020-09-02-2020-09-08;290691;207;4220
973;2020-09-03-2020-09-09;290691;220;4369
973;2020-09-04-2020-09-10;290691;225;4462
973;2020-09-05-2020-09-11;290691;209;4078
973;2020-09-06-2020-09-12;290691;212;4135
973;2020-09-07-2020-09-13;290691;194;4070
973;2020-09-08-2020-09-14;290691;191;4112
973;2020-09-09-2020-09-15;290691;188;4192
973;2020-09-10-2020-09-16;290691;168;4225
973;2020-09-11-2020-09-17;290691;150;4244
973;2020-09-12-2020-09-18;290691;160;4504
973;2020-09-13-2020-09-19;290691;157;4497
973;2020-09-14-2020-09-20;290691;159;4507
973;2020-09-15-2020-09-21;290691;154;4284
973;2020-09-16-2020-09-22;290691;150;4065
973;2020-09-17-2020-09-23;290691;157;3989
973;2020-09-18-2020-09-24;290691;176;3853
973;2020-09-19-2020-09-25;290691;166;3549
973;2020-09-20-2020-09-26;290691;176;3533
973;2020-09-21-2020-09-27;290691;179;3534
973;2020-09-22-2020-09-28;290691;191;3512
973;2020-09-23-2020-09-29;290691;189;3550
973;2020-09-24-2020-09-30;290691;172;3379
973;2020-09-25-2020-10-01;290691;164;3290
973;2020-09-26-2020-10-02;290691;170;3304
973;2020-09-27-2020-10-03;290691;164;3299
973;2020-09-28-2020-10-04;290691;170;3331
973;2020-09-29-2020-10-05;290691;146;3183
973;2020-09-30-2020-10-06;290691;154;3191
973;2020-10-01-2020-10-07;290691;172;3140
973;2020-10-02-2020-10-08;290691;158;3093
973;2020-10-03-2020-10-09;290691;145;3023
973;2020-10-04-2020-10-10;290691;135;3005
973;2020-10-05-2020-10-11;290691;124;2969
973;2020-10-06-2020-10-12;290691;125;2919
973;2020-10-07-2020-10-13;290691;117;2809
973;2020-10-08-2020-10-14;290691;105;2699
973;2020-10-09-2020-10-15;290691;94;2767
973;2020-10-10-2020-10-16;290691;95;2717
973;2020-10-11-2020-10-17;290691;100;2724
973;2020-10-12-2020-10-18;290691;110;2735
973;2020-10-13-2020-10-19;290691;116;2761
973;2020-10-14-2020-10-20;290691;112;2698
973;2020-10-15-2020-10-21;290691;125;2807
973;2020-10-16-2020-10-22;290691;158;2919
973;2020-10-17-2020-10-23;290691;160;2991
973;2020-10-18-2020-10-24;290691;154;2948
973;2020-10-19-2020-10-25;290691;144;2937
973;2020-10-20-2020-10-26;290691;138;2882
973;2020-10-21-2020-10-27;290691;147;2921
973;2020-10-22-2020-10-28;290691;135;2870
973;2020-10-23-2020-10-29;290691;111;2801
973;2020-10-24-2020-10-30;290691;112;2831
973;2020-10-25-2020-10-31;290691;121;2898
973;2020-10-26-2020-11-01;290691;124;2920
973;2020-10-27-2020-11-02;290691;131;2965
973;2020-10-28-2020-11-03;290691;131;3045
973;2020-10-29-2020-11-04;290691;133;3135
973;2020-10-30-2020-11-05;290691;146;3182
973;2020-10-31-2020-11-06;290691;145;3150
973;2020-11-01-2020-11-07;290691;138;3189
973;2020-11-02-2020-11-08;290691;139;3184
973;2020-11-03-2020-11-09;290691;153;3237
973;2020-11-04-2020-11-10;290691;146;3150
973;2020-11-05-2020-11-11;290691;134;2715
973;2020-11-06-2020-11-12;290691;149;2779
973;2020-11-07-2020-11-13;290691;148;2825
973;2020-11-08-2020-11-14;290691;162;2779
973;2020-11-09-2020-11-15;290691;159;2744
973;2020-11-10-2020-11-16;290691;161;2709
973;2020-11-11-2020-11-17;290691;173;2860
973;2020-11-12-2020-11-18;290691;186;3204
973;2020-11-13-2020-11-19;290691;164;3101
973;2020-11-14-2020-11-20;290691;171;3086
973;2020-11-15-2020-11-21;290691;163;3096
973;2020-11-16-2020-11-22;290691;162;3121
973;2020-11-17-2020-11-23;290691;168;3189
973;2020-11-18-2020-11-24;290691;165;3212
973;2020-11-19-2020-11-25;290691;170;3413
973;2020-11-20-2020-11-26;290691;168;3481
973;2020-11-21-2020-11-27;290691;163;3625
973;2020-11-22-2020-11-28;290691;171;3718
973;2020-11-23-2020-11-29;290691;173;3689
973;2020-11-24-2020-11-30;290691;163;3721
973;2020-11-25-2020-12-01;290691;169;3762
973;2020-11-26-2020-12-02;290691;184;3747
973;2020-11-27-2020-12-03;290691;208;3866
973;2020-11-28-2020-12-04;290691;239;3957
973;2020-11-29-2020-12-05;290691;252;3976
973;2020-11-30-2020-12-06;290691;251;3990
973;2020-12-01-2020-12-07;290691;271;4217
973;2020-12-02-2020-12-08;290691;308;4405
973;2020-12-03-2020-12-09;290691;329;4649
973;2020-12-04-2020-12-10;290691;372;4924
973;2020-12-05-2020-12-11;290691;387;5211
973;2020-12-06-2020-12-12;290691;392;5304
973;2020-12-07-2020-12-13;290691;407;5356
973;2020-12-08-2020-12-14;290691;459;5612
973;2020-12-09-2020-12-15;290691;500;5977
973;2020-12-10-2020-12-16;290691;538;6402
973;2020-12-11-2020-12-17;290691;552;6846
973;2020-12-12-2020-12-18;290691;562;7220
973;2020-12-13-2020-12-19;290691;570;7500
973;2020-12-14-2020-12-20;290691;564;7575
973;2020-12-15-2020-12-21;290691;562;7735
973;2020-12-16-2020-12-22;290691;536;7586
973;2020-12-17-2020-12-23;290691;522;7358
973;2020-12-18-2020-12-24;290691;477;6964
973;2020-12-19-2020-12-25;290691;402;5710
973;2020-12-20-2020-12-26;290691;403;5606
973;2020-12-21-2020-12-27;290691;392;5562
973;2020-12-22-2020-12-28;290691;399;5433
973;2020-12-23-2020-12-29;290691;417;5378
973;2020-12-24-2020-12-30;290691;443;5346
973;2020-12-25-2020-12-31;290691;477;5493
973;2020-12-26-2021-01-01;290691;487;5501
973;2020-12-27-2021-01-02;290691;511;5884
973;2020-12-28-2021-01-03;290691;528;5918
973;2020-12-29-2021-01-04;290691;563;6144
973;2020-12-30-2021-01-05;290691;618;6401
973;2020-12-31-2021-01-06;290691;675;6709
973;2021-01-01-2021-01-07;290691;743;6908
973;2021-01-02-2021-01-08;290691;867;8211
973;2021-01-03-2021-01-09;290691;867;7854
973;2021-01-04-2021-01-10;290691;863;7777
973;2021-01-05-2021-01-11;290691;919;7708
973;2021-01-06-2021-01-12;290691;909;7573
973;2021-01-07-2021-01-13;290691;851;7469
973;2021-01-08-2021-01-14;290691;824;7542
973;2021-01-09-2021-01-15;290691;845;7782
973;2021-01-10-2021-01-16;290691;824;7794
973;2021-01-11-2021-01-17;290691;818;7781
973;2021-01-12-2021-01-18;290691;771;7908
973;2021-01-13-2021-01-19;290691;753;8125
973;2021-01-14-2021-01-20;290691;767;8262
973;2021-01-15-2021-01-21;290691;731;8220
973;2021-01-16-2021-01-22;290691;657;7664
973;2021-01-17-2021-01-23;290691;636;7501
973;2021-01-18-2021-01-24;290691;638;7499
973;2021-01-19-2021-01-25;290691;582;7109
973;2021-01-20-2021-01-26;290691;547;6896
973;2021-01-21-2021-01-27;290691;508;6645
973;2021-01-22-2021-01-28;290691;481;6492
973;2021-01-23-2021-01-29;290691;452;6599
973;2021-01-24-2021-01-30;290691;450;6774
973;2021-01-25-2021-01-31;290691;451;6827
973;2021-01-26-2021-02-01;290691;405;6767
973;2021-01-27-2021-02-02;290691;334;6464
973;2021-01-28-2021-02-03;290691;291;6074
973;2021-01-29-2021-02-04;290691;249;5827
973;2021-01-30-2021-02-05;290691;228;5495
973;2021-01-31-2021-02-06;290691;208;5222
973;2021-02-01-2021-02-07;290691;205;5228
973;2021-02-02-2021-02-08;290691;178;4998
973;2021-02-03-2021-02-09;290691;179;4950
973;2021-02-04-2021-02-10;290691;161;5047
973;2021-02-05-2021-02-11;290691;148;5052
973;2021-02-06-2021-02-12;290691;127;4928
973;2021-02-07-2021-02-13;290691;122;4857
973;2021-02-08-2021-02-14;290691;116;4773
973;2021-02-09-2021-02-15;290691;103;4395
973;2021-02-10-2021-02-16;290691;94;4028
973;2021-02-11-2021-02-17;290691;79;3435
973;2021-02-12-2021-02-18;290691;77;3248
973;2021-02-13-2021-02-19;290691;76;2936
973;2021-02-14-2021-02-20;290691;81;2880
973;2021-02-15-2021-02-21;290691;85;2844
973;2021-02-16-2021-02-22;290691;92;2815
973;2021-02-17-2021-02-23;290691;90;2931
973;2021-02-18-2021-02-24;290691;99;3206
973;2021-02-19-2021-02-25;290691;99;3226
973;2021-02-20-2021-02-26;290691;93;3376
973;2021-02-21-2021-02-27;290691;93;3428
973;2021-02-22-2021-02-28;290691;87;3501
973;2021-02-23-2021-03-01;290691;86;3707
973;2021-02-24-2021-03-02;290691;78;3622
973;2021-02-25-2021-03-03;290691;68;3585
973;2021-02-26-2021-03-04;290691;62;3455
973;2021-02-27-2021-03-05;290691;73;3366
973;2021-02-28-2021-03-06;290691;73;3360
973;2021-03-01-2021-03-07;290691;75;3307
973;2021-03-02-2021-03-08;290691;65;3163
973;2021-03-03-2021-03-09;290691;63;3146
973;2021-03-04-2021-03-10;290691;68;3196
973;2021-03-05-2021-03-11;290691;76;3187
973;2021-03-06-2021-03-12;290691;70;3222
973;2021-03-07-2021-03-13;290691;65;3185
973;2021-03-08-2021-03-14;290691;64;3195
973;2021-03-09-2021-03-15;290691;74;3098
973;2021-03-10-2021-03-16;290691;80;3168
973;2021-03-11-2021-03-17;290691;78;3104
973;2021-03-12-2021-03-18;290691;86;3128
973;2021-03-13-2021-03-19;290691;99;3275
973;2021-03-14-2021-03-20;290691;103;3337
973;2021-03-15-2021-03-21;290691;102;3335
973;2021-03-16-2021-03-22;290691;107;3386
973;2021-03-17-2021-03-23;290691;106;3347
973;2021-03-18-2021-03-24;290691;126;3475
973;2021-03-19-2021-03-25;290691;137;3587
973;2021-03-20-2021-03-26;290691;139;3654
973;2021-03-21-2021-03-27;290691;169;3770
973;2021-03-22-2021-03-28;290691;173;3789
973;2021-03-23-2021-03-29;290691;198;4270
973;2021-03-24-2021-03-30;290691;218;4674
973;2021-03-25-2021-03-31;290691;225;4862
973;2021-03-26-2021-04-01;290691;227;5097
973;2021-03-27-2021-04-02;290691;241;5120
973;2021-03-28-2021-04-03;290691;242;5191
973;2021-03-29-2021-04-04;290691;244;5191
973;2021-03-30-2021-04-05;290691;205;4328
973;2021-03-31-2021-04-06;290691;270;4455
973;2021-04-01-2021-04-07;290691;321;4502
973;2021-04-02-2021-04-08;290691;374;4685
973;2021-04-03-2021-04-09;290691;403;4891
973;2021-04-04-2021-04-10;290691;421;4881
973;2021-04-05-2021-04-11;290691;418;4857
973;2021-04-06-2021-04-12;290691;511;5620
973;2021-04-07-2021-04-13;290691;507;5566
973;2021-04-08-2021-04-14;290691;517;5666
973;2021-04-09-2021-04-15;290691;535;5738
973;2021-04-10-2021-04-16;290691;566;6188
973;2021-04-11-2021-04-17;290691;561;6254
973;2021-04-12-2021-04-18;290691;568;6301
973;2021-04-13-2021-04-19;290691;638;6659
973;2021-04-14-2021-04-20;290691;673;6856
973;2021-04-15-2021-04-21;290691;703;7048
973;2021-04-16-2021-04-22;290691;726;7162
973;2021-04-17-2021-04-23;290691;718;7203
973;2021-04-18-2021-04-24;290691;715;7251
973;2021-04-19-2021-04-25;290691;717;7255
973;2021-04-20-2021-04-26;290691;682;7184
973;2021-04-21-2021-04-27;290691;695;7441
973;2021-04-22-2021-04-28;290691;682;7408
973;2021-04-23-2021-04-29;290691;695;7765
973;2021-04-24-2021-04-30;290691;716;8079
973;2021-04-25-2021-05-01;290691;693;7734
973;2021-04-26-2021-05-02;290691;689;7697
973;2021-04-27-2021-05-03;290691;784;8190
973;2021-04-28-2021-05-04;290691;807;8332
973;2021-04-29-2021-05-05;290691;849;8738
973;2021-04-30-2021-05-06;290691;842;8808
973;2021-05-01-2021-05-07;290691;919;8869
973;2021-05-02-2021-05-08;290691;931;8995
973;2021-05-03-2021-05-09;290691;935;9036
973;2021-05-04-2021-05-10;290691;1006;9474
973;2021-05-05-2021-05-11;290691;1112;9842
973;2021-05-06-2021-05-12;290691;1182;10254
974;2020-05-13-2020-05-19;859959;8;2734
974;2020-05-14-2020-05-20;859959;10;2981
974;2020-05-15-2020-05-21;859959;9;2814
974;2020-05-16-2020-05-22;859959;10;3083
974;2020-05-17-2020-05-23;859959;11;3104
974;2020-05-18-2020-05-24;859959;9;3133
974;2020-05-19-2020-05-25;859959;11;3040
974;2020-05-20-2020-05-26;859959;12;3179
974;2020-05-21-2020-05-27;859959;11;3234
974;2020-05-22-2020-05-28;859959;16;3543
974;2020-05-23-2020-05-29;859959;15;3430
974;2020-05-24-2020-05-30;859959;14;3365
974;2020-05-25-2020-05-31;859959;16;3394
974;2020-05-26-2020-06-01;859959;14;3052
974;2020-05-27-2020-06-02;859959;14;3093
974;2020-05-28-2020-06-03;859959;15;3073
974;2020-05-29-2020-06-04;859959;15;3035
974;2020-05-30-2020-06-05;859959;15;3131
974;2020-05-31-2020-06-06;859959;14;3270
974;2020-06-01-2020-06-07;859959;12;3276
974;2020-06-02-2020-06-08;859959;13;3737
974;2020-06-03-2020-06-09;859959;15;3783
974;2020-06-04-2020-06-10;859959;13;3634
974;2020-06-05-2020-06-11;859959;8;3720
974;2020-06-06-2020-06-12;859959;11;3479
974;2020-06-07-2020-06-13;859959;12;3551
974;2020-06-08-2020-06-14;859959;11;3449
974;2020-06-09-2020-06-15;859959;13;3556
974;2020-06-10-2020-06-16;859959;10;3566
974;2020-06-11-2020-06-17;859959;14;3729
974;2020-06-12-2020-06-18;859959;14;3809
974;2020-06-13-2020-06-19;859959;10;3902
